stname,tractfips,"estimated smoking prevalence, 2006-2010"
Pennsylvania,42091206104,0.171867419
Pennsylvania,42091206105,0.170480096
Pennsylvania,42091206106,0.215598464
Pennsylvania,42091206201,0.224146779
Pennsylvania,42091206202,0.298618611
Pennsylvania,42091206300,0.129777883
Pennsylvania,42091206400,0.193370271
Pennsylvania,42091206500,0.218472638
Pennsylvania,42091206600,0.273202768
Pennsylvania,42091206701,0.203708936
Pennsylvania,42091206702,0.342125323
Pennsylvania,42091206801,0.147217492
Pennsylvania,42091206802,0.172656016
Pennsylvania,42091206901,0.182926939
Pennsylvania,42091206904,0.176110338
Pennsylvania,42091206905,0.205998719
Pennsylvania,42091206906,0.180398537
Pennsylvania,42091207001,0.193756441
Pennsylvania,42091207003,0.20311957
Pennsylvania,42091207004,0.214662043
Pennsylvania,42091207101,0.198274392
Pennsylvania,42091207103,0.232374701
Pennsylvania,42091207104,0.168590522
Pennsylvania,42091207201,0.242343751
Pennsylvania,42091207202,0.231251974
Pennsylvania,42091207300,0.237117775
Pennsylvania,42091207400,0.226307272
Pennsylvania,42091207500,0.219651809
Pennsylvania,42091207600,0.231116964
Pennsylvania,42091207800,0.233914164
Pennsylvania,42091207900,0.232827247
Pennsylvania,42091208000,0.259892641
Pennsylvania,42091208100,0.277175493
Pennsylvania,42091208201,0.244326348
Pennsylvania,42091208203,0.238690865
Pennsylvania,42091208204,0.191778867
Pennsylvania,42091208301,0.2319287
Pennsylvania,42091208302,0.214926139
Pennsylvania,42091208400,0.233436362
Pennsylvania,42091208500,0.222480222
Pennsylvania,42091208601,0.214721963
Pennsylvania,42091208603,0.217018994
Pennsylvania,42091208604,0.210729213
Pennsylvania,42091208702,0.208873861
Pennsylvania,42091208703,0.222833799
Pennsylvania,42091208704,0.263463766
Pennsylvania,42091208801,0.265813369
Pennsylvania,42091208802,0.259812378
Pennsylvania,42091208901,0.248462839
Pennsylvania,42091208903,0.214421874
Pennsylvania,42091208904,0.265612826
Pennsylvania,42091208905,0.215816742
Pennsylvania,42091208906,0.248372365
Pennsylvania,42091209000,0.270163767
Pennsylvania,42091209100,0.23077101
Pennsylvania,42091209201,0.243268586
Pennsylvania,42091209202,0.264588476
Pennsylvania,42091210100,0.192284017
Pennsylvania,42091210200,0.163082207
Pennsylvania,42091210300,0.15760355
Pennsylvania,42091210400,0.158766503
Pennsylvania,42091210500,0.156678514
Pennsylvania,42093950100,0.265185914
Pennsylvania,42093950200,0.164811398
Pennsylvania,42093950300,0.229769223
Pennsylvania,42093950400,0.231564046
Pennsylvania,42095010100,0.196485736
Pennsylvania,42095010200,0.105015523
Pennsylvania,42095010300,0.183443184
Pennsylvania,42095010400,0.168797645
Pennsylvania,42095010500,0.210791892
Pennsylvania,42095010600,0.212389253
Pennsylvania,42095010700,0.239588079
Pennsylvania,42095010800,0.162032513
Pennsylvania,42095010900,0.211075817
Pennsylvania,42095011000,0.218814173
Pennsylvania,42095011100,0.254700505
Pennsylvania,42095011200,0.19367209
Pennsylvania,42095011300,0.166553481
Pennsylvania,42095014100,0.178381768
Pennsylvania,42095014200,0.258954729
Pennsylvania,42095014300,0.247686425
Pennsylvania,42095014400,0.190430164
Pennsylvania,42095014500,0.231239296
Pennsylvania,42095014600,0.237517842
Pennsylvania,42095014700,0.238322773
Pennsylvania,42095015100,0.212264491
Pennsylvania,42095015201,0.221278417
Pennsylvania,42095015202,0.240977907
Pennsylvania,42095015300,0.204070813
Pennsylvania,42095015400,0.20984379
Pennsylvania,42095015500,0.214504816
Pennsylvania,42095015600,0.213510284
Pennsylvania,42095015700,0.214145054
Pennsylvania,42095015800,0.227431964
Pennsylvania,42095015901,0.208500005
Pennsylvania,42095015902,0.2458621
Pennsylvania,42095016001,0.233785504
Pennsylvania,42095016002,0.215687888
Pennsylvania,42095016100,0.224015422
Pennsylvania,42095016201,0.214203948
Pennsylvania,42095016202,0.202759332
Pennsylvania,42095016300,0.222041845
Pennsylvania,42095016400,0.212497965
Pennsylvania,42095016500,0.212223831
Pennsylvania,42095016600,0.233270539
Pennsylvania,42095016700,0.184377524
Pennsylvania,42095016800,0.197845636
Pennsylvania,42095016900,0.204575465
Pennsylvania,42095017000,0.214615925
Pennsylvania,42095017100,0.189988767
Pennsylvania,42095017200,0.227708752
Pennsylvania,42095017300,0.241653785
Pennsylvania,42095017401,0.189596388
Pennsylvania,42095017402,0.186661773
Pennsylvania,42095017501,0.19318002
Pennsylvania,42095017502,0.169796674
Pennsylvania,42095017601,0.174441732
Pennsylvania,42095017602,0.189744738
Pennsylvania,42095017603,0.23100426
Pennsylvania,42095017701,0.149711404
Pennsylvania,42095017702,0.136445766
Pennsylvania,42095017800,0.26741762
Pennsylvania,42095017901,0.209335231
Pennsylvania,42095017902,0.199659051
Pennsylvania,42095018001,0.21073712
Pennsylvania,42095018002,0.153650884
Pennsylvania,42095018100,0.209373375
Pennsylvania,42097960100,0.254314807
Pennsylvania,42097960200,0.268458652
Pennsylvania,42097960300,0.264265098
Pennsylvania,42097960400,0.269250876
Pennsylvania,42097960500,0.236056073
Pennsylvania,42097960600,0.248263043
Pennsylvania,42097960700,0.231624518
Pennsylvania,42097960800,0.24230129
Pennsylvania,42097960900,0.246936673
Pennsylvania,42097961000,0.241989794
Pennsylvania,42097961100,0.243646879
Pennsylvania,42097961200,0.254918038
Pennsylvania,42097961300,0.240847167
Pennsylvania,42097961400,0.254203012
Pennsylvania,42097961500,0.25154346
Pennsylvania,42097961600,0.287963679
Pennsylvania,42097961700,0.265285436
Pennsylvania,42097961800,0.264869832
Pennsylvania,42097961900,0.260235418
Pennsylvania,42097962000,0.291868163
Pennsylvania,42097962100,0.301533029
Pennsylvania,42097962200,0.269062444
Pennsylvania,42097962300,0.257996628
Pennsylvania,42097962400,0.250702677
Pennsylvania,42099030100,0.246961352
Pennsylvania,42099030200,0.254055363
Pennsylvania,42099030301,0.252177624
Pennsylvania,42099030302,0.274632276
Pennsylvania,42099030400,0.239475886
Pennsylvania,42099030501,0.279094814
Pennsylvania,42099030502,0.239960844
Pennsylvania,42099030601,0.25244288
Pennsylvania,42099030602,0.251921105
Pennsylvania,42101000100,0.192708813
Pennsylvania,42101000200,4.952456093
Pennsylvania,42101000300,0.219424441
Pennsylvania,42101000400,0.206968598
Pennsylvania,42101000500,0.333921327
Pennsylvania,42101000600,0.186469197
Pennsylvania,42101000700,0.198462849
Pennsylvania,42101000800,0.181439529
Pennsylvania,42101000900,0.272980491
Pennsylvania,42101001000,0.150789242
Pennsylvania,42101001100,0.224805209
Pennsylvania,42101001200,0.182141138
Pennsylvania,42101001300,0.206636988
Pennsylvania,42101001400,0.212271211
Pennsylvania,42101001500,0.243502212
Pennsylvania,42101001600,0.225154634
Pennsylvania,42101001700,0.221673071
Pennsylvania,42101001800,0.239776239
Pennsylvania,42101001900,0.184546313
Pennsylvania,42101002000,0.176219108
Pennsylvania,42101002100,0.196259186
Pennsylvania,42101002200,0.170760683
Pennsylvania,42101002300,0.275918126
Pennsylvania,42101002400,0.288267527
Pennsylvania,42101002500,0.249533341
Pennsylvania,42101002700,0.299745041
Pennsylvania,42101002800,0.335710151
Pennsylvania,42101002900,0.248592511
Pennsylvania,42101003000,0.208952789
Pennsylvania,42101003100,0.180066905
Pennsylvania,42101003200,0.23805772
Pennsylvania,42101003300,0.307974744
Pennsylvania,42101003400,0.294256433
Pennsylvania,42101003500,0.361483963
Pennsylvania,42101003600,0.23811862
Pennsylvania,42101003701,0.214150453
Pennsylvania,42101003702,0.249125464
Pennsylvania,42101003800,0.274396797
Pennsylvania,42101003901,0.283246243
Pennsylvania,42101003902,0.29054182
Pennsylvania,42101004001,0.284464104
Pennsylvania,42101004002,0.289815758
Pennsylvania,42101004101,0.23646524
Pennsylvania,42101004102,0.387899947
Pennsylvania,42101004201,0.344180008
Pennsylvania,42101004202,0.343203924
Pennsylvania,42101004400,0.390672661
Pennsylvania,42101004500,0.284114877
Pennsylvania,42101004600,0.346227068
Pennsylvania,42101004700,0.255737021
Pennsylvania,42101004800,0.25157539
Pennsylvania,42101005100,0.215176166
Pennsylvania,42101005400,0.227583292
Pennsylvania,42101005500,0.231706359
Pennsylvania,42101005600,0.23054392
Pennsylvania,42101006000,0.256597097
Pennsylvania,42101006100,0.264664497
Pennsylvania,42101006200,0.26751416
Pennsylvania,42101006300,0.326799522
Pennsylvania,42101006400,0.252506177
Pennsylvania,42101006500,0.210576272
Pennsylvania,42101006600,0.173013175
Pennsylvania,42101006700,0.262984651
Pennsylvania,42101006900,0.362775847
Pennsylvania,42101007000,0.252570876
Pennsylvania,42101007100,0.216928656
Pennsylvania,42101007200,0.190327135
Pennsylvania,42101007300,0.196456563
Pennsylvania,42101007400,0.201971627
Pennsylvania,42101007600,0.37076361
Pennsylvania,42101007700,0.346383595
Pennsylvania,42101007800,0.231946257
Pennsylvania,42101007900,0.230992811
Pennsylvania,42101008000,0.205016362
Pennsylvania,42101008100,0.189846463
Pennsylvania,42101008200,0.184097839
Pennsylvania,42101008301,0.151201968
Pennsylvania,42101008302,0.159171844
Pennsylvania,42101008400,0.196115204
Pennsylvania,42101008500,0.194274485
Pennsylvania,42101008600,0.204192523
Pennsylvania,42101008700,0.328956522
Pennsylvania,42101008800,0.915040861
Pennsylvania,42101008900,0.812962498
Pennsylvania,42101009000,0.285421487
Pennsylvania,42101009100,0.206216698
Pennsylvania,42101009200,0.216782525
Pennsylvania,42101009300,0.19011746
Pennsylvania,42101009400,0.189644713
Pennsylvania,42101009500,0.185833925
Pennsylvania,42101009600,0.183252326
Pennsylvania,42101009700,0.19279221
Pennsylvania,42101009800,0.232078502
Pennsylvania,42101009900,0.171490169
Pennsylvania,42101010000,0.229456551
Pennsylvania,42101010100,0.181308322
Pennsylvania,42101010200,0.200463667
Pennsylvania,42101010300,0.219625225
Pennsylvania,42101010400,0.198064396
Pennsylvania,42101010500,0.169120076
Pennsylvania,42101010600,0.174053916
Pennsylvania,42101010700,0.21529711
Pennsylvania,42101010800,0.218195302
Pennsylvania,42101010900,0.207045049
Pennsylvania,42101011000,0.196635549
Pennsylvania,42101011100,0.196560009
Pennsylvania,42101011200,0.183546808
Pennsylvania,42101011300,0.187099242
Pennsylvania,42101011400,0.188238757
Pennsylvania,42101011500,0.224738917
Pennsylvania,42101011600,0.246923461
Pennsylvania,42101011700,0.273969496
Pennsylvania,42101011800,0.204878378
Pennsylvania,42101011900,0.197604302
Pennsylvania,42101012000,0.215624611
Pennsylvania,42101012100,0.217193598
Pennsylvania,42101012200,0.185254425
Pennsylvania,42101012300,0.096090269
Pennsylvania,42101012500,0.219167385
Pennsylvania,42101012600,0.258084656
Pennsylvania,42101012700,0.387851572
Pennsylvania,42101012800,0.170932694
Pennsylvania,42101012900,0.248482402
Pennsylvania,42101013000,0.238505353
Pennsylvania,42101013100,0.197951348
Pennsylvania,42101013200,0.181655178
Pennsylvania,42101013300,0.205034883
Pennsylvania,42101013400,0.214317116
Pennsylvania,42101013500,0.23389232
Pennsylvania,42101013600,0.233851332
Pennsylvania,42101013700,0.189536946
Pennsylvania,42101013800,0.189778092
Pennsylvania,42101013900,0.193388492
Pennsylvania,42101014000,0.195935488
Pennsylvania,42101014100,0.185719774
Pennsylvania,42101014200,0.24289981
Pennsylvania,42101014300,0.335205342
Pennsylvania,42101014400,0.212992767
Pennsylvania,42101014500,0.169311109
Pennsylvania,42101014600,0.205146014
Pennsylvania,42101014700,0.198778499
Pennsylvania,42101014800,0.173086011
Pennsylvania,42101014900,0.171860202
Pennsylvania,42101015000,0.282905995
Pennsylvania,42101015100,0.228966511
Pennsylvania,42101015200,0.341357596
Pennsylvania,42101015300,0.195794221
Pennsylvania,42101015400,0.313775632
Pennsylvania,42101015500,0.255836182
Pennsylvania,42101015600,0.225283791
Pennsylvania,42101015700,0.262167875
Pennsylvania,42101015800,0.329581635
Pennsylvania,42101015900,0.381119555
Pennsylvania,42101016000,0.380820858
Pennsylvania,42101016100,0.499400304
Pennsylvania,42101016200,0.226489711
Pennsylvania,42101016300,0.154699522
Pennsylvania,42101016400,0.227755063
Pennsylvania,42101016500,0.218672431
Pennsylvania,42101016600,0.223299761
Pennsylvania,42101016700,0.192081567
Pennsylvania,42101016800,0.194626399
Pennsylvania,42101016901,0.229412133
Pennsylvania,42101016902,0.188328618
Pennsylvania,42101017000,0.208567257
Pennsylvania,42101017100,0.170449388
Pennsylvania,42101017200,0.202588187
Pennsylvania,42101017300,0.185111129
Pennsylvania,42101017400,0.254998463
Pennsylvania,42101017500,0.254258656
Pennsylvania,42101017601,0.279694143
Pennsylvania,42101017602,0.345800394
Pennsylvania,42101017700,0.297114013
Pennsylvania,42101017800,0.350053852
Pennsylvania,42101017900,0.372293068
Pennsylvania,42101018000,0.315698949
Pennsylvania,42101018100,0.36817027
Pennsylvania,42101018200,0.33621428
Pennsylvania,42101018300,0.305558108
Pennsylvania,42101018400,0.344519707
Pennsylvania,42101018500,0.464925156
Pennsylvania,42101018600,0.314559178
Pennsylvania,42101018700,0.350432896
Pennsylvania,42101018800,0.371463675
Pennsylvania,42101018900,0.312760914
Pennsylvania,42101019000,0.323039383
Pennsylvania,42101019100,0.247679711
Pennsylvania,42101019200,0.297515443
Pennsylvania,42101019300,0.258824773
Pennsylvania,42101019400,0.200573402
Pennsylvania,42101019500,0.283325641
Pennsylvania,42101019600,0.262593867
Pennsylvania,42101019700,0.23373287
Pennsylvania,42101019800,0.206025265
Pennsylvania,42101019900,0.221309566
Pennsylvania,42101020000,0.17913894
Pennsylvania,42101020100,0.171254674
Pennsylvania,42101020200,0.209323432
Pennsylvania,42101020300,0.184067989
Pennsylvania,42101020400,0.201162669
Pennsylvania,42101020500,0.200628564
Pennsylvania,42101020600,0.191618943
Pennsylvania,42101020700,0.2664065
Pennsylvania,42101020800,0.223942267
Pennsylvania,42101020900,0.265980186
Pennsylvania,42101021000,0.278526875
Pennsylvania,42101021100,0.248001734
Pennsylvania,42101021200,0.280957639
Pennsylvania,42101021300,0.303604056
Pennsylvania,42101021400,0.278108036
Pennsylvania,42101021500,0.275966516
Pennsylvania,42101021600,0.262739739
Pennsylvania,42101021700,0.251162385
Pennsylvania,42101021800,0.227838137
Pennsylvania,42101021900,0.253882863
Pennsylvania,42101022000,0.19657722
Pennsylvania,42101022100,0.22576424
Pennsylvania,42101022200,0.219186804
Pennsylvania,42101022300,0.252900482
Pennsylvania,42101022400,0.153508086
Pennsylvania,42101022500,0.185070253
Pennsylvania,42101022600,0.178722762
Pennsylvania,42101022700,0.175439315
Pennsylvania,42101022800,0.141857717
Pennsylvania,42101022900,0.072537848
Pennsylvania,42101023000,0.122849567
Pennsylvania,42101023100,0.152145474
Pennsylvania,42101023200,0.200841776
Pennsylvania,42101023300,0.23078356
Pennsylvania,42101023400,0.134121929
Pennsylvania,42101023500,0.198835127
Pennsylvania,42101023600,0.198628662
Pennsylvania,42101023700,0.22657708
Pennsylvania,42101023800,0.216092517
Pennsylvania,42101023900,0.208962533
Pennsylvania,42101024000,0.2218211
Pennsylvania,42101024100,0.173216126
Pennsylvania,42101024200,0.224181409
Pennsylvania,42101024300,0.218477059
Pennsylvania,42101024400,0.211116701
Pennsylvania,42101024500,0.197808635
Pennsylvania,42101024600,0.212336638
Pennsylvania,42101024700,0.209276678
Pennsylvania,42101024800,0.195735388
Pennsylvania,42101024900,0.201156324
Pennsylvania,42101025000,0.254181889
Pennsylvania,42101025100,0.183832466
Pennsylvania,42101025200,0.208155143
Pennsylvania,42101025300,0.194212642
Pennsylvania,42101025400,0.20509808
Pennsylvania,42101025500,0.229936239
Pennsylvania,42101025600,0.213487169
Pennsylvania,42101025700,0.217124096
Pennsylvania,42101025800,0.210503415
Pennsylvania,42101025900,0.218153504
Pennsylvania,42101026000,0.219665687
Pennsylvania,42101026100,0.207519284
Pennsylvania,42101026200,0.215846554
Pennsylvania,42101026301,0.221138054
Pennsylvania,42101026302,0.209158464
Pennsylvania,42101026400,0.211448054
Pennsylvania,42101026500,0.223133839
Pennsylvania,42101026600,0.214166379
Pennsylvania,42101026700,0.173417672
Pennsylvania,42101026800,0.215244408
Pennsylvania,42101026900,0.197032041
Pennsylvania,42101027000,0.221517639
Pennsylvania,42101027100,0.187350538
Pennsylvania,42101027200,0.206010124
Pennsylvania,42101027300,0.207076024
Pennsylvania,42101027400,0.194745489
Pennsylvania,42101027500,0.189819429
Pennsylvania,42101027600,0.208878822
Pennsylvania,42101027700,0.161842182
Pennsylvania,42101027800,0.184352794
Pennsylvania,42101027900,0.270017945
Pennsylvania,42101028000,0.200950984
Pennsylvania,42101028100,0.211861067
Pennsylvania,42101028200,0.174368864
Pennsylvania,42101028300,0.220254123
Pennsylvania,42101028400,0.232534865
Pennsylvania,42101028500,0.148230008
Pennsylvania,42101028600,0.189762986
Pennsylvania,42101028700,0.218468751
Pennsylvania,42101028800,0.195094612
Pennsylvania,42101028900,0.209502367
Pennsylvania,42101029000,0.243164553
Pennsylvania,42101029100,0.26354219
Pennsylvania,42101029200,0.240074626
Pennsylvania,42101029300,0.294725551
Pennsylvania,42101029400,0.293974747
Pennsylvania,42101029500,0.311347889
Pennsylvania,42101029600,0.379676214
Pennsylvania,42101029700,0.34382272
Pennsylvania,42101029800,0.34451556
Pennsylvania,42101029900,0.310230695
Pennsylvania,42101030000,0.252405163
Pennsylvania,42101030100,0.269028716
Pennsylvania,42101030200,0.309473826
Pennsylvania,42101030300,0.289415425
Pennsylvania,42101030400,0.271275956
Pennsylvania,42101030500,0.293151552
Pennsylvania,42101030600,0.264946308
Pennsylvania,42101030700,0.269674774
Pennsylvania,42101030800,0.278323856
Pennsylvania,42101030900,0.277567502
Pennsylvania,42101031000,0.286292311
Pennsylvania,42101031100,0.311476416
Pennsylvania,42101031200,0.271232128
Pennsylvania,42101031300,0.295272787
Pennsylvania,42101031400,0.296499321
Pennsylvania,42101031500,0.293458525
Pennsylvania,42101031600,0.290694418
Pennsylvania,42101031700,0.295074852
Pennsylvania,42101031800,0.290458899
Pennsylvania,42101031900,0.333441668
Pennsylvania,42101032000,0.315326879
Pennsylvania,42101032100,0.345990916
Pennsylvania,42101032200,0.468316756
Pennsylvania,42101032300,0.343606781
Pennsylvania,42101032400,0.357724528
Pennsylvania,42101032500,0.317665989
Pennsylvania,42101032600,0.310960744
Pennsylvania,42101032700,0.138020104
Pennsylvania,42101032800,0.341879423
Pennsylvania,42101032900,0.323456499
Pennsylvania,42101033000,0.327083683
Pennsylvania,42101033100,0.295202035
Pennsylvania,42101033200,0.251585828
Pennsylvania,42101033300,0.23119463
Pennsylvania,42101033400,0.235383086
Pennsylvania,42101033500,0.24901977
Pennsylvania,42101033600,0.288511375
Pennsylvania,42101033700,0.240419536
Pennsylvania,42101033800,0.282512572
Pennsylvania,42101033900,0.264216419
Pennsylvania,42101034000,0.247054824
Pennsylvania,42101034100,0.265892829
Pennsylvania,42101034200,0.215480398
Pennsylvania,42101034300,0.353688867
Pennsylvania,42101034400,0.217829114
Pennsylvania,42101034500,0.21811672
Pennsylvania,42101034600,0.220881285
Pennsylvania,42101034701,0.260309677
Pennsylvania,42101034702,0.25767832
Pennsylvania,42101034801,0.288435355
Pennsylvania,42101034802,0.302051638
Pennsylvania,42101034803,0.281340116
Pennsylvania,42101034900,0.33001998
Pennsylvania,42101035100,0.225769835
Pennsylvania,42101035200,0.278473584
Pennsylvania,42101035301,0.32964854
Pennsylvania,42101035302,0.290753007
Pennsylvania,42101035500,0.250479402
Pennsylvania,42101035600,0.223000702
Pennsylvania,42101035700,0.279078604
Pennsylvania,42101035800,0.253630154
Pennsylvania,42101035900,0.23354418
Pennsylvania,42101036000,0.225849836
Pennsylvania,42101036100,0.294929113
Pennsylvania,42101036201,0.324053698
Pennsylvania,42101036202,0.294770011
Pennsylvania,42101036203,0.29233801
Pennsylvania,42101036301,0.302715252
Pennsylvania,42101036302,0.338853788
Pennsylvania,42101036303,0.308506784
Pennsylvania,42101036400,0.585914096
Pennsylvania,42101036500,0.273522311
Pennsylvania,42101036600,0.141908345
Pennsylvania,42103950100,0.241532142
Pennsylvania,42103950200,0.247969163
Pennsylvania,42103950300,0.218412163
Pennsylvania,42103950500,0.226718039
Pennsylvania,42103950600,0.245497429
Pennsylvania,42103950700,0.2890343
Pennsylvania,42103950800,0.279998612
Pennsylvania,42103950900,0.243792785
Pennsylvania,42105950100,0.264177773
Pennsylvania,42105950200,0.244863371
Pennsylvania,42105950300,0.217454657
Pennsylvania,42105950400,0.260785563
Pennsylvania,42105950500,0.247281189
Pennsylvania,42107000100,0.241616951
Pennsylvania,42107000200,0.22952159
Pennsylvania,42107000300,0.223379669
Pennsylvania,42107000400,0.23242122
Pennsylvania,42107000500,0.235870702
Pennsylvania,42107000600,0.235220184
Pennsylvania,42107000700,0.239621718
Pennsylvania,42107000800,0.217261803
Pennsylvania,42107000900,0.243171698
Pennsylvania,42107001000,0.241848393
Pennsylvania,42107001100,0.224173233
Pennsylvania,42107001200,0.235882746
Pennsylvania,42107001300,0.255016273
Pennsylvania,42107001400,0.252727361
Pennsylvania,42107001500,0.233371224
Pennsylvania,42107001600,0.230985085
Pennsylvania,42107001700,0.19262929
Pennsylvania,42107001800,0.232884981
Pennsylvania,42107001900,0.267018373
Pennsylvania,42107002000,0.2382121
Pennsylvania,42107002100,0.241086782
Pennsylvania,42107002200,0.240917837
Pennsylvania,42107002300,0.22878263
Pennsylvania,42107002400,0.235962076
Pennsylvania,42107002500,0.230765043
Pennsylvania,42107002600,0.232160091
Pennsylvania,42107002700,0.249920263
Pennsylvania,42107002800,0.236542181
Pennsylvania,42107002900,0.247502624
Pennsylvania,42107003000,0.21980927
Pennsylvania,42107003100,0.192956023
Pennsylvania,42107003200,0.234228397
Pennsylvania,42107003300,0.229703783
Pennsylvania,42107003400,0.256053961
Pennsylvania,42107003500,0.242592662
Pennsylvania,42107003600,0.265778827
Pennsylvania,42107003700,0.243597537
Pennsylvania,42107003800,0.23555826
Pennsylvania,42107003900,0.241192295
Pennsylvania,42109980100,0.201421408
Pennsylvania,42109980200,0.26203156
Pennsylvania,42109980300,0.24895157
Pennsylvania,42109980400,0.245096641
Pennsylvania,42109980500,0.244615396
Pennsylvania,42109980600,0.247240984
Pennsylvania,42109980700,0.222683302
Pennsylvania,42111020101,0.252497608
Pennsylvania,42111020102,0.236003974
Pennsylvania,42111020200,0.237548053
Pennsylvania,42111020300,0.23126133
Pennsylvania,42111020400,0.242451284
Pennsylvania,42111020500,0.249744361
Pennsylvania,42111020600,0.23559585
Pennsylvania,42111020700,0.249154613
Pennsylvania,42111020800,0.231390977
Pennsylvania,42111020900,0.241320761
Pennsylvania,42111021000,0.198763816
Pennsylvania,42111021100,0.24649079
Pennsylvania,42111021200,0.231468472
Pennsylvania,42111021300,0.256726508
Pennsylvania,42111021400,0.262118306
Pennsylvania,42111021500,0.244125697
Pennsylvania,42111021600,0.240940733
Pennsylvania,42111021700,0.249504975
Pennsylvania,42111021800,0.236393227
Pennsylvania,42111021900,0.24272409
Pennsylvania,42113980100,0.239695366
Pennsylvania,42113980200,0.215165463
Pennsylvania,42115032000,0.261428409
Pennsylvania,42115032100,0.266007449
Pennsylvania,42115032200,0.265319017
Pennsylvania,42115032300,0.258033316
Pennsylvania,42115032400,0.239341405
Pennsylvania,42115032500,0.25846461
Pennsylvania,42115032600,0.2309735
Pennsylvania,42115032700,0.260729516
Pennsylvania,42115032800,0.253937084
Pennsylvania,42115032901,0.255267576
Pennsylvania,42115032902,0.223830426
Pennsylvania,42117990100,0.252238354
Pennsylvania,42117990200,0.251366298
Pennsylvania,42117990300,0.238990673
Pennsylvania,42117990400,0.245280185
Pennsylvania,42117990500,0.236167626
Pennsylvania,42117990600,0.235746761
Pennsylvania,42117990700,0.221471823
Pennsylvania,42117990800,0.195063082
Pennsylvania,42117990900,0.237718023
Pennsylvania,42117991000,0.232943537
Pennsylvania,42119990100,0.292966795
Pennsylvania,42119990200,0.260434348
Pennsylvania,42119990300,0.226953394
Pennsylvania,42119990400,0.236159997
Pennsylvania,42119990500,0.241306334
Pennsylvania,42119990600,0.152626098
Pennsylvania,42119990700,0.203865594
Pennsylvania,42121200000,0.265992106
Pennsylvania,42121200100,0.279797469
Pennsylvania,42121200200,0.291636569
Pennsylvania,42121200300,0.263416519
Pennsylvania,42121200400,0.228765611
Pennsylvania,42121200500,0.270468185
Pennsylvania,42121200600,0.260280657
Pennsylvania,42121200700,0.281128398
Pennsylvania,42121200800,0.247961681
Pennsylvania,42121200900,0.282799253
Pennsylvania,42121201000,0.250352039
Pennsylvania,42121201100,0.248651366
Pennsylvania,42121201200,0.267915362
Pennsylvania,42121201300,0.264838934
Pennsylvania,42121201400,0.28765993
Pennsylvania,42121201500,0.263245451
Pennsylvania,42123970100,0.258351773
Pennsylvania,42123970200,0.241898145
Pennsylvania,42123970300,0.269837693
Pennsylvania,42123970400,0.275072705
Pennsylvania,42123970500,0.234767924
Pennsylvania,42123970600,0.245252047
Pennsylvania,42123970700,0.205622967
Pennsylvania,42123970800,0.22452379
Pennsylvania,42123970900,0.261206643
Pennsylvania,42123971000,0.214892758
Pennsylvania,42123971100,0.231515948
Pennsylvania,42123971200,0.261351308
Pennsylvania,42123971400,0.250695677
Pennsylvania,42125704100,0.255648575
Pennsylvania,42125711000,0.249349956
Pennsylvania,42125712700,0.257004017
Pennsylvania,42125713700,0.254750264
Pennsylvania,42125714000,0.27652383
Pennsylvania,42125715700,0.24718217
Pennsylvania,42125721000,0.264317313
Pennsylvania,42125722700,0.25456798
Pennsylvania,42125731000,0.256893677
Pennsylvania,42125732000,0.262219927
Pennsylvania,42125741100,0.260054022
Pennsylvania,42125741200,0.22156913
Pennsylvania,42125741300,0.225955474
Pennsylvania,42125741400,0.194067793
Pennsylvania,42125742100,0.239255573
Pennsylvania,42125742200,0.246848056
Pennsylvania,42125743700,0.248307946
Pennsylvania,42125744100,0.254706074
Pennsylvania,42125744200,0.252747276
Pennsylvania,42125745100,0.218961059
Pennsylvania,42125745200,0.227344835
Pennsylvania,42125746100,0.16910509
Pennsylvania,42125746200,0.155126561
Pennsylvania,42125746300,0.167636883
Pennsylvania,42125751100,0.262617487
Pennsylvania,42125751200,0.269994113
Pennsylvania,42125752700,0.229408511
Pennsylvania,42125753700,0.179009245
Pennsylvania,42125754200,0.269934188
Pennsylvania,42125754300,0.25248795
Pennsylvania,42125754400,0.284291654
Pennsylvania,42125754500,0.261196538
Pennsylvania,42125754600,0.26195361
Pennsylvania,42125755100,0.218961416
Pennsylvania,42125755200,0.204824901
Pennsylvania,42125755700,0.267296866
Pennsylvania,42125761000,0.256522002
Pennsylvania,42125762000,0.262078207
Pennsylvania,42125763700,0.26098181
Pennsylvania,42125764000,0.270300192
Pennsylvania,42125771100,0.242393253
Pennsylvania,42125771200,0.246261851
Pennsylvania,42125772700,0.254157609
Pennsylvania,42125773100,0.252917216
Pennsylvania,42125773200,0.245059273
Pennsylvania,42125774700,0.228195033
Pennsylvania,42125775200,0.245208457
Pennsylvania,42125775300,0.258680632
Pennsylvania,42125781700,0.243454561
Pennsylvania,42125782700,0.24313303
Pennsylvania,42125783200,0.256591964
Pennsylvania,42125783300,0.26195267
Pennsylvania,42125784000,0.231093591
Pennsylvania,42125791000,0.251495681
Pennsylvania,42125792100,0.240980071
Pennsylvania,42125792200,0.259367881
Pennsylvania,42125793700,0.250324503
Pennsylvania,42125794700,0.244940431
Pennsylvania,42125795700,0.266365764
Pennsylvania,42127960100,0.241149823
Pennsylvania,42127960200,0.244305944
Pennsylvania,42127960300,0.241096306
Pennsylvania,42127960400,0.23840413
Pennsylvania,42127960500,0.230095099
Pennsylvania,42127960600,0.240865969
Pennsylvania,42127960700,0.235360853
Pennsylvania,42127960800,0.244462754
